REVENUE,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,CANCELLATIONS_AFTER_NOON,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,LATE_DELIVERIES,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,AVG_MEAN_RATING,TOTAL_PHOTOS_VIEWED
2090.00,Rolland Darklyn,rolland.darklyn@yahoo.com,Rolland,Darklyn,48,9,8,2,165.30,2,5,2,51,0,83.27,4,3.7,5
1700.00,Romny Weaver,romny.weaver@homedepot.com,Romny,Weaver,45,10,8,10,108.80,2,6,2,13,0,39.96,3,3.7,15
1420.00,Temmo,temmo@microsoft.com,Temmo,Temmo,43,5,8,1,118.80,0,6,1,8,0,120.60,4,3.7,180
1169.00,Ulwyck Uller,ulwyck.uller@visa.com,Ulwyck,Uller,44,4,8,9,92.50,1,6,2,0,0,77.00,3,3.7,18
1460.00,Utherydes Wayn,utherydes.wayn@msn.com,Utherydes,Wayn,93,3,8,6,182.40,3,6,1,0,0,125.36,7,3.7,17
1255.00,Ysilla Royce,ysilla.royce@hotmail.com,Ysilla,Royce,29,4,8,2,115.40,0,7,1,0,0,182.47,5,3.7,3
1426.00,Alys Karstark,alys.karstark@msn.com,Alys,Karstark,34,5,8,6,172.80,1,6,2,13,5,128.01,8,3.4,108
2610.00,Harlan Hunter,harlan.hunter@goldmansacs.com,Harlan,Hunter,53,7,8,2,172.60,1,6,1,0,5,31.30,4,3.4,280
3997.50,Daella Targaryen (daughter of Maekar I),daella.targaryen.(daughter.of.maekar.i)@ibm.com,Daella,Targaryen ,69,10,8,3,175.20,3,5,2,52,6,68.58,4,3.4,412
1100.00,Aurane Waters,aurane.waters@gmail.com,Aurane,Waters,45,4,8,3,98.00,0,5,1,3,7,87.50,3,3.4,13
1410.00,Gormond Drumm,gormond.drumm@unitedhealth.com,Gormond,Drumm,42,5,8,7,146.40,3,6,1,8,7,89.14,5,3.4,15
3228.00,Hilmar Drumm,hilmar.drumm@protonmail.com,Hilmar,Drumm,68,6,8,10,220.20,2,5,1,6,10,120.62,7,3.4,309
2706.00,Pia,pia@gmail.com,Pia,Pia,71,6,8,3,198.10,0,5,1,45,10,171.82,6,3.4,288
1120.00,Daegon Shepherd,daegon.shepherd@gmail.com,Daegon,Shepherd,96,7,8,1,190.20,0,5,2,11,11,87.30,6,3.4,13
1775.00,Alysanne Targaryen,alysanne.targaryen@verizon.com,Alysanne,Targaryen,59,8,8,8,145.60,5,5,0,6,13,76.13,5,3.4,16
2030.00,Aegon Targaryen (son of Baelon),aegon.targaryen.(son.of.baelon)@protonmail.com,Aegon,Targaryen ,53,7,8,8,132.60,3,5,2,28,0,117.16,4,3.4,11
2060.00,Aladale Wynch,aladale.wynch@disney.com,Aladale,Wynch,88,9,8,1,122.60,1,6,1,14,0,195.32,2,3.4,12
1018.00,Anya Waynwood,anya.waynwood@protonmail.com,Anya,Waynwood,15,12,8,10,122.40,6,5,2,2,0,89.42,4,3.4,8
1870.00,Archibald Yronwood,archibald.yronwood@gmail.com,Archibald,Yronwood,39,6,8,7,171.00,0,6,1,46,0,91.91,5,3.4,120
1700.00,Bloodbeard,bloodbeard@gmail.com,Bloodbeard,Bloodbeard,38,6,8,10,122.00,6,6,2,8,0,133.01,4,3.4,176
3577.50,Coratt,coratt@protonmail.com,Coratt,Coratt,70,8,8,1,180.10,3,5,1,0,0,154.02,4,3.4,4
938.00,Corliss Penny,corliss.penny@aol.com,Corliss,Penny,13,11,8,7,76.80,3,6,1,0,0,69.91,2,3.4,10
1740.00,Dhazzar,dhazzar@protonmail.com,Dhazzar,Dhazzar,105,4,8,2,156.00,0,6,1,2,0,117.11,4,3.4,9
1300.00,Duncan Targaryen,duncan.targaryen@protonmail.com,Duncan,Targaryen,41,7,8,8,89.40,2,5,2,1,0,99.64,3,3.4,15
1299.00,Elinor Tyrell,elinor.tyrell@yahoo.com,Elinor,Tyrell,39,5,8,7,177.40,0,6,1,36,0,61.20,6,3.4,7
1679.00,Elron,elron@disney.com,Elron,Elron,42,5,8,2,133.40,1,6,1,10,0,94.50,4,3.4,360
1740.00,Erryk (guard),erryk.(guard)@nike.com,Erryk,,49,8,8,10,128.40,2,6,2,0,0,103.60,3,3.4,10
1710.00,Garigus,garigus@gmail.com,Garigus,Garigus,85,5,8,1,156.40,0,6,1,0,0,83.00,5,3.4,130
1188.00,Garth Greyfeather,garth.greyfeather@mcdonalds.com,Garth,Greyfeather,30,3,8,5,153.50,1,5,1,0,0,65.18,6,3.4,4
1700.00,Godry Farring,godry.farring@pfizer.com,Godry,Farring,73,7,8,6,116.20,0,5,2,0,0,85.60,4,3.4,13
1950.00,Grisella,grisella@protonmail.com,Grisella,Grisella,44,4,8,10,167.50,2,6,1,6,0,81.15,4,3.4,15
1150.00,Harma,harma@protonmail.com,Harma,Harma,24,6,8,5,103.20,4,5,2,3,0,17.33,3,3.4,20
1780.00,Helliweg,helliweg@exxon.com,Helliweg,Helliweg,46,7,8,2,173.20,1,5,1,52,0,84.06,5,3.4,336
2050.00,Hoarfrost Umber,hoarfrost.umber@jnj.com,Hoarfrost,Umber,53,4,8,2,161.00,2,5,2,25,0,105.03,4,3.4,28
1599.00,Jyanna Frey,jyanna.frey@amex.com,Jyanna,Frey,34,7,8,5,144.40,0,5,2,2,0,102.00,3,3.4,120
1600.00,Murch (Winterfell),murch.(winterfell)@ibm.com,Murch,,34,7,8,10,118.70,0,5,1,14,0,93.56,4,3.4,52
1530.00,Ottyn Wythers,ottyn.wythers@pfizer.com,Ottyn,Wythers,47,3,8,2,111.40,2,6,0,7,0,128.50,4,3.4,14
2140.00,Pate (Old),pate.(old)@passport.com,Pate,,66,8,8,8,153.60,0,5,2,2,0,98.35,5,3.4,113
1740.00,Sybell Spicer,sybell.spicer@me.com,Sybell,Spicer,53,3,8,2,144.40,4,6,2,13,0,99.02,5,3.4,20
2661.00,Urrathon,urrathon@unitedtech.com,Urrathon,Urrathon,88,6,8,7,232.20,2,4,2,35,0,128.60,6,3.4,4
1850.00,Willifer,willifer@gmail.com,Willifer,Willifer,49,5,8,2,193.40,2,5,2,8,0,114.00,4,3.4,157
1369.00,Xaro Xhoan Daxos,xaro.xhoan.daxos@live.com,Xaro,Xhoan Daxos,74,6,8,10,168.00,0,5,1,19,0,110.00,6,3.4,164
1875.00,Tyrion Lannister,tyrion.lannister@protonmail.com,Tyrion,Lannister,51,8,8,1,136.00,1,5,1,7,7,50.14,2,3.2,9
1540.00,Lenn,lenn@exxon.com,Lenn,Lenn,113,7,8,3,155.60,5,5,1,12,9,119.00,6,3.2,13
970.00,Myles Smallwood,myles.smallwood@yahoo.com,Myles,Smallwood,16,12,8,2,86.40,0,7,1,11,9,106.00,2,3.2,14
1730.00,Quincy Cox,quincy.cox@yahoo.com,Quincy,Cox,84,8,8,6,164.00,3,6,2,13,10,79.66,4,3.2,9
1900.00,Rhonda Rowan,rhonda.rowan@gmail.com,Rhonda,Rowan,57,8,8,4,254.40,2,6,2,11,10,102.71,10,3.2,480
2000.00,Belwas,belwas@gmail.com,Belwas,Belwas,55,6,8,7,208.20,4,6,1,8,0,114.26,4,3.2,16
1550.00,Colmar Frey,colmar.frey@hotmail.com,Colmar,Frey,121,6,8,3,141.60,5,6,1,3,0,23.72,4,3.2,16
1520.00,Damon Shett,damon.shett@ibm.com,Damon,Shett,44,5,8,5,104.00,2,5,1,11,0,118.64,4,3.2,6
1525.00,Denys Arryn,denys.arryn@homedepot.com,Denys,Arryn,101,8,8,4,152.70,1,5,1,2,0,110.19,4,3.2,16
1900.00,Duram Bar Emmon,duram.bar.emmon@merck.com,Duram,Bar Emmon,79,7,8,5,150.00,1,6,1,15,0,75.87,4,3.2,210
1550.00,Genna Lannister,genna.lannister@protonmail.com,Genna,Lannister,36,9,8,1,78.80,4,4,1,0,0,190.18,1,3.2,17
1280.00,Haggo,haggo@hotmail.com,Haggo,Haggo,93,6,8,9,95.80,2,5,1,3,0,59.28,3,3.2,8
1415.00,Harghaz,harghaz@protonmail.com,Harghaz,Harghaz,97,4,8,6,149.60,0,6,1,13,0,96.00,4,3.2,203
1530.00,Harle the Huntsman,harle.the.huntsman@me.com,Harle,the Huntsman,67,6,8,8,103.40,2,5,2,6,0,79.03,4,3.2,40
2100.00,Lucan,lucan@ibm.com,Lucan,Lucan,49,4,8,2,207.30,1,6,1,10,0,139.75,5,3.2,119
1950.00,Melicent,melicent@yahoo.com,Melicent,Melicent,51,5,8,1,125.60,1,6,1,3,0,39.17,3,3.2,252
1598.00,Moreo Tumitis,moreo.tumitis@me.com,Moreo,Tumitis,161,7,8,6,126.60,3,5,2,13,0,29.82,4,3.2,16
1620.00,Osfryd Kettleblack,osfryd.kettleblack@microsoft.com,Osfryd,Kettleblack,41,4,8,2,139.50,3,5,0,0,0,124.36,4,3.2,9
2000.00,Perwyn Osgrey,perwyn.osgrey@msn.com,Perwyn,Osgrey,47,5,8,10,165.20,0,6,0,3,0,225.02,4,3.2,136
3615.00,Randa,randa@msn.com,Randa,Randa,126,9,8,2,240.00,5,5,1,19,0,139.62,8,3.2,186
1375.00,Stannis Baratheon,stannis.baratheon@protonmail.com,Stannis,Baratheon,76,6,8,2,105.40,2,6,2,1,0,95.00,4,3.2,156
2692.50,Vortimer Crane,vortimer.crane@protonmail.com,Vortimer,Crane,70,8,8,2,131.40,0,6,1,0,0,86.40,4,3.2,72
1660.00,Catelyn Stark,catelyn.stark@aol.com,Catelyn,Stark,56,8,8,8,115.10,1,6,1,12,0,39.23,3,2.9,30
1524.00,Cedric Payne,cedric.payne@gmail.com,Cedric,Payne,43,5,8,8,135.00,1,5,3,11,0,79.75,4,2.9,6
550.00,Ebben,ebben@protonmail.com,Ebben,Ebben,16,11,8,7,108.60,1,5,1,45,0,111.40,3,2.9,14
3360.00,Garrison Prester,garrison.prester@verizon.com,Garrison,Prester,105,9,8,3,228.30,0,5,1,1,0,122.92,7,2.9,188
1030.00,Humfrey Beesbury,humfrey.beesbury@gmail.com,Humfrey,Beesbury,14,11,8,3,120.80,1,5,1,11,0,59.40,3,2.9,3
1445.00,Joffrey Baratheon,joffrey.baratheon@live.com,Joffrey,Baratheon,39,8,8,8,84.80,3,6,1,13,0,40.38,2,2.9,169
2045.00,Kemmett Pyke,kemmett.pyke@pfizer.com,Kemmett,Pyke,61,9,8,1,121.80,4,4,1,9,0,93.15,2,2.9,6
1325.00,Ned (ferryman),ned.(ferryman)@yahoo.com,Ned,,42,3,8,10,97.00,0,5,2,3,0,76.80,3,2.9,12
1890.00,Prendahl na Ghezn,prendahl.na.ghezn@verizon.com,Prendahl,na Ghezn,54,5,8,10,145.60,1,5,1,4,0,74.99,5,2.9,17
2812.50,Raymund Tyrell,raymund.tyrell@yahoo.com,Raymund,Tyrell,57,9,8,4,149.80,0,6,1,22,0,119.45,5,2.9,76
1245.00,Rickon Stark,rickon.stark@ge.org,Rickon,Stark,71,6,8,4,196.00,5,6,2,27,0,77.96,8,2.9,360
980.00,Roone (maester),roone.(maester)@protonmail.com,Roone,,14,11,8,8,134.40,1,5,2,8,0,46.71,5,2.9,10
1550.00,Tytos Brax,tytos.brax@protonmail.com,Tytos,Brax,70,6,8,6,162.60,0,6,2,5,0,24.48,4,2.9,106
1260.00,Ulf the White,ulf.the.white@mcdonalds.com,Ulf,the White,55,7,8,5,173.40,7,6,1,10,0,103.25,6,2.9,12
1850.00,Vaellyn,vaellyn@chevron.com,Vaellyn,Vaellyn,64,7,8,3,118.70,3,6,2,3,0,77.80,4,2.9,4
4480.50,Hairy Hal,hairy.hal@gmail.com,Hairy,Hal,73,7,8,9,212.20,1,6,2,15,0,141.33,5,2.6,3
1759.00,Harrag Sharp,harrag.sharp@travelers.com,Harrag,Sharp,42,6,8,2,156.90,1,5,2,9,0,182.47,5,2.6,130
1539.00,Lyonel Bentley,lyonel.bentley@passport.com,Lyonel,Bentley,41,3,8,8,141.60,1,4,2,13,0,126.65,5,2.6,7
4755.00,Simon Toyne,simon.toyne@jpmorgan.com,Simon,Toyne,116,7,8,1,204.60,2,5,1,13,0,121.44,5,2.6,464
3489.00,Alys Frey,alys.frey@unitedhealth.com,Alys,Frey,90,7,9,10,181.80,2,6,2,3,0,134.68,6,2.4,246
5916.00,Dagos Manwoody,dagos.manwoody@caterpillar.com,Dagos,Manwoody,145,6,9,7,246.40,3,5,2,0,0,134.93,7,2.4,554
3547.50,Osmund Kettleblack,osmund.kettleblack@gmail.com,Osmund,Kettleblack,79,9,9,2,171.20,2,5,1,14,0,169.70,6,2.4,270
4725.00,Rus,rus@gmail.com,Rus,Rus,218,9,9,10,180.20,1,6,1,1,0,131.15,5,2.4,510
1390.00,Omer Blackberry,omer.blackberry@passport.com,Omer,Blackberry,101,3,9,6,143.60,3,6,1,5,5,105.36,5,2.1,17
4350.00,Lord Commander Hoare,lord.commander.hoare@mmm.com,Lord,Commander Hoare,126,9,9,2,171.80,5,5,1,2,9,122.56,5,2.1,230
5095.50,Byren Flowers,byren.flowers@goldmansacs.com,Byren,Flowers,208,8,9,8,176.60,1,5,2,29,0,123.78,6,2.1,402
5595.00,Marianne Vance,marianne.vance@visa.com,Marianne,Vance,188,8,9,4,203.60,1,5,2,24,0,132.38,7,2.1,246
2264.50,Forley Prester,forley.prester@live.com,Forley,Prester,64,4,9,7,154.00,1,6,2,11,16,44.00,5,5.0,13
2327.50,Mors Umber,mors.umber@aol.com,Mors,Umber,42,5,9,4,126.80,0,6,2,9,0,36.00,4,4.7,15
1505.00,Praed,praed@nike.com,Praed,Praed,16,12,9,5,63.00,0,6,1,52,0,14.26,1,4.7,7
2187.50,Roger Ryswell,roger.ryswell@gmail.com,Roger,Ryswell,66,5,9,3,108.90,0,5,1,12,5,54.00,3,4.5,20
2065.00,Damon Paege,damon.paege@gmail.com,Damon,Paege,48,5,9,4,69.80,3,6,1,10,7,41.00,2,4.5,7
1960.00,Gregor Clegane,gregor.clegane@gmail.com,Gregor,Clegane,53,4,9,2,130.20,0,6,1,3,10,87.38,4,4.5,142
2152.50,Sylva Santagar,sylva.santagar@homedepot.com,Sylva,Santagar,27,5,9,10,109.20,3,5,1,3,10,55.00,4,4.5,9
2502.50,Alequo Adarys,alequo.adarys@yahoo.com,Alequo,Adarys,30,4,9,1,105.00,1,6,2,13,0,48.00,4,4.5,178
1522.50,Arron Qorgyle,arron.qorgyle@live.com,Arron,Qorgyle,15,12,9,6,90.60,2,5,2,11,0,44.82,3,4.5,16
2012.50,Cortnay Penrose,cortnay.penrose@yahoo.com,Cortnay,Penrose,35,4,9,3,122.40,1,6,2,0,0,36.00,3,4.5,13
1837.50,Edwyn Stark,edwyn.stark@boeing.com,Edwyn,Stark,12,12,9,3,87.50,1,6,2,22,0,53.20,3,4.5,13
2371.25,Gyles Farwynd,gyles.farwynd@intel.com,Gyles,Farwynd,123,7,9,10,139.30,2,5,1,7,0,50.00,6,4.5,19
2248.75,Helaena Targaryen,helaena.targaryen@dupont.com,Helaena,Targaryen,50,6,9,10,81.60,3,5,1,5,0,41.00,2,4.5,10
1485.75,Henk,henk@goldmansacs.com,Henk,Henk,15,11,9,2,64.00,1,5,1,14,0,86.77,3,4.5,9
1023.75,Luwin,luwin@visa.com,Luwin,Luwin,14,12,9,3,81.60,1,6,2,2,0,28.00,3,4.5,10
2310.00,Megga Tyrell,megga.tyrell@chevron.com,Megga,Tyrell,30,6,9,10,92.80,3,6,1,8,0,36.00,2,4.5,9
2885.75,Quaro,quaro@exxon.com,Quaro,Quaro,46,7,9,4,136.30,1,6,2,6,0,31.00,4,4.5,70
2240.00,Rhae Targaryen,rhae.targaryen@passport.com,Rhae,Targaryen,76,5,9,10,126.60,3,5,1,0,0,48.00,3,4.5,10
1925.00,Roone,roone@yahoo.com,Roone,Roone,26,4,9,6,89.20,1,5,1,10,0,94.77,3,4.5,65
2800.00,Walder Frey (son of Jammos),walder.frey.(son.of.jammos)@visa.com,Walder,Frey ,48,8,9,10,175.00,1,5,2,4,0,56.00,5,4.5,7
1660.75,Fralegg,fralegg@yahoo.com,Fralegg,Fralegg,15,11,9,10,98.80,5,6,1,5,5,17.96,2,4.2,4
787.50,Robin Potter,robin.potter@protonmail.com,Robin,Potter,12,11,9,3,61.20,4,6,1,3,5,55.25,2,4.2,14
2380.00,Arianne Martell,arianne.martell@hotmail.com,Arianne,Martell,29,5,9,8,153.60,1,6,2,0,7,39.00,5,4.2,6
2100.00,Jaehaera Targaryen,jaehaera.targaryen@dupont.com,Jaehaera,Targaryen,70,5,9,3,83.60,3,6,1,0,7,44.00,2,4.2,11
1566.25,Pate (Night's Watch),pate.(night's.watch)@protonmail.com,Pate,,13,11,9,6,98.70,0,6,2,18,8,18.80,3,4.2,604
1487.50,Munda,munda@protonmail.com,Munda,Munda,16,11,9,3,111.20,0,6,1,0,9,226.16,2,4.2,17
2275.00,Urron Greyiron,urron.greyiron@aol.com,Urron,Greyiron,31,4,9,8,180.00,3,6,2,5,9,48.00,8,4.2,14
663.25,Daven Lannister,daven.lannister@msn.com,Daven,Lannister,12,11,9,4,96.80,3,6,2,6,10,61.25,4,4.2,20
2432.50,Oswyn,oswyn@yahoo.com,Oswyn,Oswyn,50,6,9,7,119.60,2,5,1,46,10,57.00,4,4.2,74
2012.50,Bethany (Blushing Bethany),bethany.(blushing.bethany)@mmm.com,Bethany,,67,4,9,8,130.40,2,6,1,6,11,31.00,2,4.2,8
2581.25,Amory Lorch,amory.lorch@live.com,Amory,Lorch,39,5,9,8,125.60,3,6,2,45,0,46.00,4,4.2,8
1688.75,Brogg,brogg@yahoo.com,Brogg,Brogg,14,11,9,3,114.00,3,6,1,0,0,88.00,5,4.2,5
2257.50,Cersei Lannister,cersei.lannister@homedepot.com,Cersei,Lannister,50,5,9,2,93.60,3,6,1,5,0,43.00,2,4.2,15
2243.50,Criston Cole,criston.cole@me.com,Criston,Cole,38,6,9,3,89.40,1,5,1,0,0,54.00,3,4.2,20
2098.25,Galt,galt@gmail.com,Galt,Galt,28,4,9,7,86.40,0,4,1,9,0,58.00,3,4.2,4
2100.00,Lorent Marbrand,lorent.marbrand@walmart.com,Lorent,Marbrand,28,6,9,7,115.80,4,6,2,9,0,59.00,3,4.2,11
2143.75,Lucias Vypren,lucias.vypren@live.com,Lucias,Vypren,41,7,9,3,97.20,2,5,1,14,0,30.00,3,4.2,13
2222.50,Lucos,lucos@passport.com,Lucos,Lucos,53,5,9,2,104.00,0,6,2,14,0,36.00,4,4.2,8
4774.88,Meliana,meliana@gmail.com,Meliana,Meliana,94,10,9,9,151.20,5,6,2,6,0,56.00,5,4.2,4
2222.50,Renly Norcross,renly.norcross@live.com,Renly,Norcross,38,8,9,7,123.60,1,5,1,25,0,35.00,4,4.2,14
1750.00,Rhaego,rhaego@yahoo.com,Rhaego,Rhaego,13,11,9,7,98.70,1,6,1,9,0,15.80,3,4.2,158
2100.00,Rodrik Freeborn,rodrik.freeborn@yahoo.com,Rodrik,Freeborn,32,7,9,4,136.80,1,5,2,0,0,46.00,4,4.2,8
1608.25,Squirrel,squirrel@protonmail.com,Squirrel,Squirrel,14,12,9,10,78.40,4,6,1,0,0,71.31,2,4.2,9
1986.25,Steffon Swyft,steffon.swyft@aol.com,Steffon,Swyft,34,6,9,4,114.20,5,6,1,2,0,98.00,3,4.2,82
3729.25,Toregg,toregg@microsoft.com,Toregg,Toregg,81,5,9,10,136.90,1,6,1,14,4,54.00,3,3.9,15
6037.50,Sloey,sloey@live.com,Sloey,Sloey,95,7,9,2,252.40,1,5,2,10,6,51.00,7,3.9,10
2362.50,Melwys Rivers,melwys.rivers@yahoo.com,Melwys,Rivers,115,5,9,9,104.80,0,5,1,1,7,46.00,4,3.9,120
2432.50,Garth XII Gardener,garth.xii.gardener@gmail.com,Garth,XII Gardener,34,6,9,9,105.60,0,6,2,10,8,33.00,4,3.9,11
3139.50,Stannis Seaworth,stannis.seaworth@yahoo.com,Stannis,Seaworth,51,8,9,6,150.10,3,5,1,0,11,43.00,4,3.9,360
3368.75,Asha Greyjoy,asha.greyjoy@unitedtech.com,Asha,Greyjoy,75,8,9,7,166.30,0,6,1,7,16,53.00,6,3.9,95
2763.25,Bess Bracken,bess.bracken@yahoo.com,Bess,Bracken,37,6,9,3,118.80,1,6,1,6,0,36.00,4,3.9,189
2616.25,Blane,blane@merck.com,Blane,Blane,64,7,9,1,120.00,1,6,1,17,0,49.00,2,3.9,15
876.75,Bryen Caron,bryen.caron@microsoft.com,Bryen,Caron,13,11,9,2,95.20,2,6,2,13,0,86.12,3,3.9,20
4567.50,Byron,byron@travelers.com,Byron,Byron,55,7,9,1,147.80,3,6,2,0,0,53.00,5,3.9,432
2126.25,Cleos Frey,cleos.frey@merck.com,Cleos,Frey,51,5,9,3,139.20,1,6,1,3,0,51.00,3,3.9,180
2012.50,Daella Targaryen (daughter of Jaehaerys I),daella.targaryen.(daughter.of.jaehaerys.i)@gmail.com,Daella,Targaryen ,30,5,9,10,163.90,4,6,0,10,0,58.00,4,3.9,8
1435.00,Elmar Frey,elmar.frey@protonmail.com,Elmar,Frey,14,11,9,1,84.10,2,5,1,1,0,88.00,2,3.9,7
2030.00,Jeor Mormont,jeor.mormont@mmm.com,Jeor,Mormont,61,4,9,9,92.20,1,6,2,12,0,33.00,3,3.9,8
2948.75,Jeyne Swann,jeyne.swann@yahoo.com,Jeyne,Swann,41,6,9,6,135.00,0,6,1,5,0,35.00,4,3.9,259
2590.00,Jojen Reed,jojen.reed@yahoo.com,Jojen,Reed,51,5,9,2,119.40,2,6,1,0,0,49.00,4,3.9,220
2065.00,Jynessa Blackmont,jynessa.blackmont@protonmail.com,Jynessa,Blackmont,57,8,9,3,98.70,4,6,2,0,0,47.00,3,3.9,510
1977.50,Lucas Roote,lucas.roote@gmail.com,Lucas,Roote,46,4,9,10,121.80,1,6,1,4,0,17.90,5,3.9,285
5945.63,Mallor (Knight),mallor.(knight)@protonmail.com,Mallor,,83,8,9,7,151.80,5,5,2,0,0,59.00,4,3.9,472
2677.50,Melara Crane,melara.crane@yahoo.com,Melara,Crane,40,5,9,8,173.80,3,5,2,26,0,45.00,4,3.9,9
2738.75,Mezzara,mezzara@live.com,Mezzara,Mezzara,73,7,9,3,169.00,0,6,1,0,0,38.00,3,3.9,7
2712.50,Nymos,nymos@gmail.com,Nymos,Nymos,48,6,9,4,113.50,1,6,2,3,0,29.00,4,3.9,14
1968.75,Owen,owen@unitedtech.com,Owen,Owen,29,5,9,7,98.40,1,5,1,0,0,59.90,2,3.9,9
3570.00,Qarl Kenning,qarl.kenning@yahoo.com,Qarl,Kenning,44,7,9,8,229.90,1,6,1,2,0,49.00,5,3.9,18
2012.50,Rickard Ryswell,rickard.ryswell@protonmail.com,Rickard,Ryswell,27,5,9,4,177.10,5,5,1,44,0,32.00,7,3.9,75
1435.00,Rigney,rigney@hotmail.com,Rigney,Rigney,15,11,9,10,115.20,0,5,2,0,0,54.40,4,3.9,11
1321.25,Stevron Frey,stevron.frey@travelers.com,Stevron,Frey,13,12,9,3,63.00,0,6,1,13,0,228.73,1,3.9,6
2250.50,Terro,terro@ge.org,Terro,Terro,45,4,9,8,156.00,2,6,2,2,0,36.00,6,3.9,260
1820.00,Vickon Greyjoy,vickon.greyjoy@hotmail.com,Vickon,Greyjoy,15,11,9,10,109.10,0,5,1,2,0,69.01,3,3.9,88
2747.50,Walder Frey (son of Ryman),walder.frey.(son.of.ryman)@gmail.com,Walder,Frey ,160,6,9,1,143.40,4,6,1,14,0,30.00,5,3.9,440
2441.25,Wylla Manderly,wylla.manderly@me.com,Wylla,Manderly,38,6,9,7,145.60,0,6,1,2,0,51.00,5,3.9,6
2511.25,Hallyne,hallyne@gmail.com,Hallyne,Hallyne,44,6,9,3,95.10,1,5,1,8,5,49.00,4,3.7,7
2222.50,Ronnel Stout,ronnel.stout@mcdonalds.com,Ronnel,Stout,34,5,9,1,153.10,4,4,2,5,6,36.00,6,3.7,13
7473.38,Poxy Tym,poxy.tym@intel.com,Poxy,Tym,91,7,9,2,190.20,0,6,1,4,7,33.00,5,3.7,6
2240.00,Beric Dondarrion,beric.dondarrion@gmail.com,Beric,Dondarrion,44,6,9,2,119.60,1,5,3,7,0,29.00,4,3.7,17
2108.75,Borroq,borroq@merck.com,Borroq,Borroq,38,6,9,8,77.80,0,6,1,11,0,41.00,2,3.7,3
2406.25,Fern,fern@jnj.com,Fern,Fern,38,6,9,9,96.40,4,6,1,38,0,54.00,3,3.7,56
2231.25,Godwyn,godwyn@yahoo.com,Godwyn,Godwyn,43,6,9,3,168.90,5,7,2,4,0,56.00,5,3.7,8
2803.50,Goodwin,goodwin@passport.com,Goodwin,Goodwin,41,4,9,1,137.30,0,5,2,0,0,41.00,3,3.7,5
2450.00,Grigg,grigg@msn.com,Grigg,Grigg,34,7,9,5,90.70,1,6,2,10,0,55.00,3,3.7,76
8347.50,Harry Sawyer,harry.sawyer@yahoo.com,Harry,Sawyer,82,8,9,5,203.60,2,5,2,51,0,41.00,6,3.7,13
3115.00,Lyonel Corbray,lyonel.corbray@pg.com,Lyonel,Corbray,64,8,9,3,157.10,1,5,2,8,0,55.00,5,3.7,15
1645.00,Mudge (brotherhood),mudge.(brotherhood)@aol.com,Mudge,,14,12,9,7,87.60,0,6,2,0,0,64.00,3,3.7,14
2905.00,Orphan Oss,orphan.oss@gmail.com,Orphan,Oss,63,7,9,6,139.20,0,5,2,49,0,59.00,4,3.7,387
3220.00,Ryella Frey,ryella.frey@gmail.com,Ryella,Frey,52,6,9,10,147.90,0,5,2,5,0,41.00,5,3.7,138
2422.00,Shiera Seastar,shiera.seastar@intel.com,Shiera,Seastar,35,4,9,1,153.60,2,6,2,38,0,43.00,5,3.7,19
2537.50,Steely Pate,steely.pate@protonmail.com,Steely,Pate,34,7,9,1,133.20,3,5,2,3,0,40.00,3,3.7,3
1487.50,Taena of Myr,taena.of.myr@msn.com,Taena,of Myr,13,11,9,5,87.60,0,5,2,4,0,59.10,3,3.7,14
2660.00,Todder,todder@live.com,Todder,Todder,90,6,9,1,123.60,0,5,1,7,0,37.00,2,3.7,216
3113.25,TomToo,tomtoo@mmm.com,TomToo,TomToo,60,4,9,5,138.40,3,6,2,10,0,31.00,5,3.7,5
2773.75,Wenda,wenda@disney.com,Wenda,Wenda,54,4,9,10,109.30,0,5,1,9,0,41.00,4,3.7,17
3360.00,Willem Wylde,willem.wylde@mmm.com,Willem,Wylde,51,7,9,5,143.10,1,5,1,1,0,48.00,4,3.7,12
2712.50,Wynton Stout,wynton.stout@merck.com,Wynton,Stout,50,6,9,8,154.80,1,6,2,0,0,31.00,5,3.7,12
3122.00,Mad Huntsman,mad.huntsman@yahoo.com,Mad,Huntsman,50,6,9,7,99.90,0,5,2,0,3,48.00,4,3.4,210
2205.00,Quill,quill@caterpillar.com,Quill,Quill,45,4,9,3,111.20,2,5,3,0,3,29.00,3,3.4,4
2878.75,Alvyn Sharp,alvyn.sharp@gmail.com,Alvyn,Sharp,59,5,9,2,122.40,2,6,1,10,5,42.00,2,3.4,76
3106.25,Wyl Waynwood,wyl.waynwood@gmail.com,Wyl,Waynwood,44,6,9,2,157.30,2,6,2,12,5,46.00,3,3.4,216
2948.75,Cossomo,cossomo@aol.com,Cossomo,Cossomo,91,6,9,8,151.20,1,6,1,11,6,42.00,2,3.4,513
1662.50,Eustace Osgrey,eustace.osgrey@passport.com,Eustace,Osgrey,14,11,9,4,169.90,2,6,1,14,6,112.15,5,3.4,12
